_id	budget	country	genres	imdb_score	metascore	opening_usa	production_companies	release_date	title	usa_gross	worldwide_gross
5af5ed2f9a5d8daabb72a715	30000000	USA	['Horror']	7.0	72.0	14743614.0	['Lionsgate', 'Mutant Enemy', 'Metro-Goldwyn-Mayer (MGM)', 'United Artists']	2012-04-13	The Cabin in the Woods	42073277	70768144.0
5af5ed2f9a5d8daabb72a716	78000000	USA	['Adventure', 'Sci-Fi', 'Thriller']	7.2	68.0	152535747.0	['Lionsgate', 'Color Force']	2012-03-23	The Hunger Games	408010692	694394724.0
5af5ed2f9a5d8daabb72a717	45000000	Spain	['Drama', 'Thriller']	7.6	73.0	143818.0	['Mediaset España', 'Summit Entertainment', 'Apaches Entertainment', 'Telecinco Cinema', 'Canal+ España', 'Películas la Trini', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Generalitat Valenciana', 'Institut Valencià de Cinematografia (IVAC)']	2013-01-04	The Impossible	19019882	180274123.0
5af5ed2f9a5d8daabb72a718	100000000	USA	['Drama', 'Western']	8.4	81.0	30688000.0	['The Weinstein Company', 'Columbia Pictures']	2012-12-25	Django Unchained	162805434	425368238.0
5af5ed2f9a5d8daabb72a719	250000000	UK	['Action', 'Thriller']	8.4	78.0	160887295.0	['Warner Bros.', 'Legendary Entertainment', 'DC Entertainment', 'Syncopy', 'DC Comics']	2012-07-20	The Dark Knight Rises	448139099	1084939099.0
5af5ed2f9a5d8daabb72a71a	15000000	UK	['Biography', 'Comedy', 'Drama', 'History']	8.0	88.0	355450.0	['See-Saw Films', 'The Weinstein Company', 'UK Film Council', 'Momentum Pictures', 'Aegis Film Fund', 'Molinare Investment', 'FilmNation Entertainment', 'Bedlam Productions', 'IMAX']	2010-12-25	The King's Speech	138797449	373700000.0
5af5ed2f9a5d8daabb72a71b	2000000	USA	['Horror', 'Thriller']	6.3	27.0	32064.0	['Cinetel Films', 'Anchor Bay Films']	2011-01-20	I Spit on Your Grave	93051	572809.0
5af5ed2f9a5d8daabb72a71c	220000000	USA	['Action', 'Adventure', 'Sci-Fi']	8.1	69.0	207438708.0	['Marvel Studios', 'Paramount Pictures']	2012-05-04	The Avengers	623357910	1519557910.0
5af5ed2f9a5d8daabb72a71d	14000000	USA	['Comedy', 'Drama', 'Romance']	7.7	45.0	224233.0	['Castle Rock Entertainment']	2010-09-10	Flipped	1752214	
5af5ed2f9a5d8daabb72a71e	6800000	Canada	['Drama', 'Mystery', 'War']	8.2	80.0	50679.0	['micro_scope', 'TS Productions', 'Phi Group']	2011-01-12	Incendies	6857096	12597210.0
5af5ed2f9a5d8daabb72a71f	200000000	USA	['Action', 'Adventure', 'Fantasy', 'Romance']	6.6	50.0	37813075.0	['Walt Disney Pictures', 'Jerry Bruckheimer Films']	2010-05-28	Prince of Persia: The Sands of Time	90759676	335154643.0
5af5ed2f9a5d8daabb72a720	150000000	USA	['Action', 'Adventure', 'Family', 'Fantasy']	4.2	20.0	51804232.0	['Paramount Pictures', 'Nickelodeon Movies', 'Blinding Edge Pictures', 'Kennedy/Marshall Company, The', 'Industrial Light & Magic (ILM)']	2010-07-01	The Last Airbender	131564731	319731881.0
5af5ed2f9a5d8daabb72a721	80000000	USA	['Action', 'Adventure', 'Drama', 'Thriller']	6.9	53.0	38437553.0	['Alcon Entertainment', 'Silver Pictures']	2010-01-15	The Book of Eli	94835059	157107755.0
5af5ed2f9a5d8daabb72a722	80000000	USA	['Action', 'Adventure', 'Thriller']	6.5	45.0	34825135.0	['Millennium Films', 'Millennium Films', 'Nimar Studios', 'Rogue Marble']	2010-08-13	The Expendables	103068524	274470394.0
5af5ed2f9a5d8daabb72a723	8000000	USA	['Comedy', 'Drama', 'Romance']	7.1	72.0	17734040.0	['Screen Gems', 'Olive Bridge Entertainment']	2010-09-17	Easy A	58401464	74952305.0
5af5ed2f9a5d8daabb72a724	25000000	USA	['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']	6.4	44.0	9406348.0	['Warner Bros.', 'Dark Castle Entertainment', 'Weed Road Pictures', 'DC Entertainment']	2010-04-23	The Losers	23580735	
5af5ed2f9a5d8daabb72a725	110000000	USA	['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']	6.8	47.0	25669455.0	['Twentieth Century Fox', 'Dune Entertainment', 'Stephen J. Cannell Productions', 'Top Cow Productions', 'Scott Free Productions', 'Big Screen Productions', 'Ingenious Film Partners', 'Phoenix Film Partners']	2010-06-11	The A-Team	77222099	177238796.0
5af5ed2f9a5d8daabb72a727	35000000	USA	['Action', 'Crime', 'Drama', 'Romance', 'Thriller']	7.4	52.0	6542779.0	['Lionsgate', 'Hwy61', 'Fidélité Films']	2010-11-19	The Next Three Days	21148651	67448651.0
5af5ed2f9a5d8daabb72a728	15000000	UK	['Drama', 'Romance', 'Sci-Fi']	7.2	69.0	111734.0	['DNA Films', 'Film4', 'Fox Searchlight Pictures']	2010-10-15	Never Let Me Go	2434652	9455232.0
5af5ed2f9a5d8daabb72a729	16000000	USA	['Drama', 'Romance']	7.2	40.0	8089139.0	['Summit Entertainment']	2010-03-12	Remember Me	19068240	56506120.0
5af5ed2f9a5d8daabb72a72a	38000000	USA	['Adventure', 'Drama', 'Western']	7.6	80.0	24850000.0	['Paramount Pictures', 'Skydance Media', 'Scott Rudin Productions', 'Mike Zoss Productions']	2010-12-22	True Grit	171243005	252276927.0
5af5ed2f9a5d8daabb72a72b	165000000	USA	['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']	8.1	74.0	43732319.0	['DreamWorks Animation', 'Mad Hatter Entertainment', 'Vertigo Entertainment']	2010-03-26	How to Train Your Dragon	217581231	494878759.0
5af5ed2f9a5d8daabb72a72c	30000000	USA	['Comedy', 'Drama', 'Romance']	6.7	55.0	9739161.0	['Fox 2000 Pictures', 'Regency Enterprises', 'New Regency Pictures', 'Stuber Productions', 'Bedford Falls Company, The', 'Dune Entertainment']	2010-11-24	Love & Other Drugs	32367005	102820008.0
5af5ed2f9a5d8daabb72a72d	3500000	USA	['Drama', 'Romance']	7.4	81.0	193728.0	['Incentive Filmed Entertainment', 'Silverwood Films', 'Hunting Lane Films', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies', 'Cottage Industries']	2011-01-28	Blue Valentine	9737892	16566240.0
5af5ed2f9a5d8daabb72a72e	36000000	USA	['Comedy', 'Sci-Fi']	6.4	63.0	14020502.0	['Metro-Goldwyn-Mayer (MGM)', 'United Artists', 'New Crime Productions', 'Lakeshore Entertainment']	2010-03-26	Hot Tub Time Machine	50287556	65985447.0
5af5ed2f9a5d8daabb72a72f	130000000	USA	['Animation', 'Action', 'Comedy', 'Family', 'Sci-Fi']	7.3	63.0	46016833.0	['DreamWorks Animation', 'Pacific Data Images (PDI)', 'Red Hour Films']	2010-11-05	Megamind	148415853	321885765.0
5af5ed2f9a5d8daabb72a730	20000000	USA	['Comedy', 'Romance']	6.4	46.0	9775278.0	['DreamWorks', 'Mosaic']	2010-03-12	She's Out of My League	31584722	
5af5ed2f9a5d8daabb72a731	24000000	USA	['Comedy', 'Horror', 'Thriller']	5.5	53.0	10106872.0	['Dimension Films', 'Intellectual Properties Worldwide (I)', 'Aja / Levasseur Productions', 'Atmosphere Entertainment MM', 'Chako Film Company', 'The Weinstein Company']	2010-08-20	Piranha 3D	25003155	83188165.0
5af5ed2f9a5d8daabb72a732	26000000	USA	['Action', 'Fantasy', 'Horror']	5.2	32.0	17501625.0	['Screen Gems', 'Bold Films']	2010-01-22	Legion	40168080	67918658.0
5af5ed2f9a5d8daabb72a733	40000000	USA	['Action', 'Drama', 'Family', 'Romance', 'Sport']	6.2	61.0	55665805.0	['Columbia Pictures', 'Overbrook Entertainment', 'Sony Pictures Releasing', 'China Film Group', 'Emperor Film Production', 'Jerry Weintraub Productions']	2010-06-11	The Karate Kid	176591618	359126022.0
5af5ed2f9a5d8daabb72a734	125000000	USA	['Action', 'Adventure', 'Fantasy']	5.8	39.0	61235105.0	['Warner Bros.', 'Legendary Entertainment', 'Thunder Road Pictures', 'Zanuck Company, The', 'Moving Picture Company (MPC)']	2010-04-02	Clash of the Titans	163214888	493214993.0
5af5ed2f9a5d8daabb72a735	200000000	USA	['Adventure', 'Family', 'Fantasy']	6.5	53.0	116101023.0	['Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Zanuck Company, The', 'Tim Burton Productions']	2010-03-05	Alice in Wonderland	334191110	1025467110.0
5af5ed2f9a5d8daabb72a737	100000000	USA	['Action', 'Comedy', 'Crime']	6.7	64.0	35543162.0	['Columbia Pictures', 'Gary Sanchez Productions', 'Mosaic', 'Wintergreen Productions']	2010-08-06	The Other Guys	119219978	170432927.0
5af5ed2f9a5d8daabb72a738	20000000	UK	['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']	7.1	79.0	5147479.0	['Overture Films', 'Exclusive Media Group', 'Hammer Films', 'EFTI']	2010-10-01	Let Me In	12134420	
5af5ed2f9a5d8daabb72a739	9500000	USA	['Crime', 'Drama', 'Thriller']	6.9	60.0	58214.0	['Millennium Films', 'Millennium Films', 'Dark Harbor Stories', 'Burk A Project']	2011-04-28	Trust	120016	
5af5ed2f9a5d8daabb72a73a	95000000	UK	['Adventure', 'Family', 'Fantasy']	5.9	47.0	38661634.0	['Fox 2000 Pictures', '1492 Pictures', 'Sunswept Entertainment', 'Dune Entertainment', 'Big Screen Productions', 'Ingenious Film Partners', 'Dune Entertainment III', 'TCF Vancouver Productions']	2010-02-12	Percy Jackson & the Olympians: The Lightning Thief	88761720	226497209.0
5af5ed2f9a5d8daabb72a73b	1500000	USA	['Horror', 'Mystery', 'Thriller']	6.8	52.0	13271464.0	['Alliance Films', 'IM Global', 'Haunted Movies']	2011-04-01	Insidious	54009150	97009150.0
5af5ed2f9a5d8daabb72a73c	200000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']	8.3	92.0	110307189.0	['Walt Disney Pictures', 'Pixar Animation Studios']	2010-06-18	Toy Story 3	415004880	1063171911.0
5af5ed2f9a5d8daabb72a73d	37000000	USA	['Crime', 'Drama', 'Thriller']	7.6	74.0	23808032.0	['Warner Bros.', 'Legendary Entertainment', 'GK Films', 'Thunder Road Pictures']	2010-09-17	The Town	92186262	154026136.0
5af5ed2f9a5d8daabb72a73e	69000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']	7.7	72.0	56397125.0	['Universal Pictures', 'Illumination Entertainment']	2010-07-09	Despicable Me	251513985	543113985.0
5af5ed2f9a5d8daabb72a73f	58000000	USA	['Action', 'Comedy', 'Crime', 'Thriller']	7.1	60.0	21761408.0	['Summit Entertainment', 'Di Bonaventura Pictures', 'DC Entertainment']	2010-10-15	RED	90380162	199006387.0
5af5ed2f9a5d8daabb72a740	170000000	USA	['Action', 'Adventure', 'Sci-Fi']	6.8	49.0	44026211.0	['Walt Disney Pictures', 'Sean Bailey Productions', 'LivePlanet', 'Prana Studios']	2010-12-17	TRON: Legacy	172062763	400062763.0
5af5ed2f9a5d8daabb72a741	30000000	UK	['Action', 'Comedy']	7.6	66.0	19828687.0	['Marv Films', 'Plan B Entertainment']	2010-04-16	Kick-Ass	48071303	96188903.0
5af5ed2f9a5d8daabb72a742	200000000	USA	['Action', 'Adventure', 'Drama', 'History', 'Romance']	6.7	53.0	36063385.0	['Universal Pictures', 'Imagine Entertainment', 'Relativity Media', 'Scott Free Productions']	2010-05-14	Robin Hood	105269730	321669741.0
5af5ed2f9a5d8daabb72a743	80000000	USA	['Mystery', 'Thriller']	8.1	63.0	41062440.0	['Paramount Pictures', 'Phoenix Pictures', 'Sikelia Productions', 'Appian Way']	2010-02-19	Shutter Island	128012934	294804195.0
5af5ed2f9a5d8daabb72a744	80000000	USA	['Comedy']	6.0	30.0	40506562.0	['Columbia Pictures', 'Relativity Media', 'Happy Madison Productions']	2010-06-25	Grown Ups	162001186	271430189.0
5af5ed2f9a5d8daabb72a745	260000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']	7.8	71.0	48767052.0	['Walt Disney Animation Studios', 'Walt Disney Pictures']	2010-11-24	Tangled	200821936	591794936.0
5af5ed2f9a5d8daabb72a746	150000000	UK	['Adventure', 'Family', 'Fantasy', 'Mystery']	7.7	65.0	125017327.0	['Warner Bros.', 'Heyday Films']	2010-11-19	Harry Potter and the Deathly Hallows: Part 1	295983305	960283305.0
5af5ed2f9a5d8daabb72a747	40000000	USA	['Biography', 'Drama']	7.7	95.0	22445653.0	['Columbia Pictures', 'Relativity Media', 'Scott Rudin Productions', 'Michael De Luca Productions', 'Trigger Street Productions']	2010-10-01	The Social Network	96962694	224920315.0
5af5ed2f9a5d8daabb72a748	160000000	USA	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	8.8	74.0	62785337.0	['Warner Bros.', 'Legendary Entertainment', 'Syncopy']	2010-07-16	Inception	292576195	825532764.0
5af5ed2f9a5d8daabb72a749	60000000	USA	['Action', 'Comedy', 'Romance']	7.5	69.0	10609795.0	['Universal Pictures', 'Marc Platt Productions', 'Big Talk Productions', 'Closed on Mondays Entertainment', 'Dentsu', 'Relativity Media', 'Scott Pilgrim Productions']	2010-08-13	Scott Pilgrim vs. the World	31494270	
5af5ed2f9a5d8daabb72a74a	200000000	USA	['Action', 'Adventure', 'Sci-Fi']	7.0	57.0	128122480.0	['Paramount Pictures', 'Marvel Entertainment', 'Marvel Studios', 'Fairview Entertainment']	2010-05-07	Iron Man 2	312433331	623933331.0
5af5ed2f9a5d8daabb72a751	13000000	USA	['Drama', 'Thriller']	8.0	79.0	1443809.0	['Fox Searchlight Pictures', 'Cross Creek Pictures', 'Protozoa Pictures', 'Phoenix Pictures', 'Dune Entertainment']	2010-12-17	Black Swan	106954678	329398046.0
5af5ed2f9a5d8daabb72a765	1800000	Germany	['Drama']	7.2	79.0		['Komplizen Film', 'Chouchkov Brothers', 'Coop99 Filmproduktion', 'KNM', 'Das Kleine Fernsehspiel (ZDF)', 'Arte']	2017-08-24	Western	36129	
5af5ed2f9a5d8daabb72a76c	20000000	Canada	['Drama', 'Romance', 'War']	6.1	34.0	219357.0	"[""Devil's Harvest Production"", 'Tell Me A Storey']"	2017-02-23	Bitter Harvest	557004	
5af5ed2f9a5d8daabb72a77b	2000000	Mexico	['Comedy', 'Romance']	6.5	74.0	924201.0	['Draco Films', 'Ring Cine']	2017-02-17	Everybody Loves Somebody	1910685	6402104.0
5af5ed2f9a5d8daabb72a77e	40000000	India	['Action', 'Drama', 'Fantasy', 'War']	8.4		10354532.0	['Arka Mediaworks']	2017-04-28	Baahubali 2: The Conclusion	17384072	
5af5ed2f9a5d8daabb72a784	21400000	France	['Drama']	7.3	55.0	14420.0	"['Quad Productions', 'Main Journey', 'Gaumont', 'TF1 Films Production', 'Forecast Pictures', 'IDL Films', 'Compagnie Cinématographique, La', 'Panache Productions', 'Proximus', 'Okko Productions', 'Cinémage 9 Développement', 'Indéfilms Initiative', 'Apidev 3', 'Canal+', 'Ciné+', 'TF1', 'Téléfilm Canada', 'Société de Développement des Entreprises Culturelles (SODEC)', ""Région Provence-Alpes-Côte d'Azur"", 'Centre National de la Cinématographie (CNC)', 'Angoa-Agicoa', 'Fondation pour la Mémoire de la Shoah']"	2018-03-23	A Bag of Marbles	241159	
5af5ed2f9a5d8daabb72a790	1600000	Finland	['Comedy', 'Drama']	7.2	84.0	15495.0	['Sputnik', 'Oy Bufo Ab', 'Zweites Deutsches Fernsehen (ZDF)']	2017-02-03	The Other Side of Hope	183943	
5af5ed2f9a5d8daabb72a793	7870000	France	['Comedy', 'Drama']	7.0	58.0	15157.0	['Ce Qui Me Meut Motion Pictures', 'StudioCanal', 'France 2 Cinéma', 'Canal+', 'France Télévisions', 'Ciné+', 'Région Bourgogne-Franche-Comté', 'Centre National de la Cinématographie (CNC)']	2017-06-14	Back to Burgundy	211347	10215337.0
5af5ed2f9a5d8daabb72a796	2800000	USA	['Horror', 'Mystery', 'Sci-Fi', 'Thriller']	5.2	33.0	1816499.0	['Cinelou Films', 'Scott Free Productions']	2017-04-21	Phoenix Forgotten	3599570	
5af5ed2f9a5d8daabb72a7a7	25000000	USA	['Comedy', 'Horror']	3.6	17.0	21226953.0	['Tyler Perry Company, The']	2017-10-20	Boo 2! A Madea Halloween	47319572	
5af5ed2f9a5d8daabb72a7ca	63300000	China	['Adventure', 'Comedy', 'Fantasy']	5.4	59.0	469259.0	['Star Overseas', 'Alibaba Pictures Group', 'China Film Group']	2017-02-03	Journey to the West: The Demons Strike Back	870451	216284400.0
5af5ed2f9a5d8daabb72a7ce	6000000	USA	['Drama']	5.9	63.0		['Affirm Films', 'Provident Films']	2017-08-25	All Saints	5802208	
5af5ed2f9a5d8daabb72a7d6	5000000	Finland	['Biography', 'Drama']	6.9	56.0	13524.0	['Helsinki Filmi Oy', 'Anagram', 'Fridthjof Film', 'Neutrinos Productions', 'Film and Music Entertainment (F&ME)', 'Film i Väst', 'Fresco Film Services']	2017-02-24	Tom of Finland	378296	
5af5ed2f9a5d8daabb72a7e8	20000000	India	['Action', 'Adventure', 'Thriller']	6.3		966160.0	['Yash Raj Films']	2017-12-22	Tiger Zinda Hai	5560921	87320000.0
5af5ed2f9a5d8daabb72a816	8000000	Spain	['Adventure', 'Drama', 'History']	5.7		2571.0	['Apache Films', 'Atresmedia Cine', 'Cine365 Films', 'Sony Pictures España', 'Telefonica Studios', 'Tezutlan Films', 'Virtual Contenidos', 'Áralan Films']	2017-12-01	Gold	2571	
5af5ed2f9a5d8daabb72a847	360000000	Russia	['Action', 'History']	6.3		6964.0	['Central Partnership']	2017-11-30	Furious	8177	
5af5ed2f9a5d8daabb72a889	1450000	Estonia	['Drama', 'Fantasy', 'Romance']	7.1	79.0		['Homeless Bob Production', 'Opus Film', 'PRPL']	2018-02-23	November	19084	
5af5ed2f9a5d8daabb72a8e3	1000000	USA	['Horror', 'Thriller']	3.0		99541.0	['20/20 Visions Entertainment Group', 'Backseat Conceptions', 'Casal Media', 'Get-Kinetic', 'Maximum Group', 'Two Twelve Degrees']	2017-04-27	But Deliver Us from Evil	273752	
5af5ed2f9a5d8daabb72a8f8	5200000	Spain	['Comedy', 'Drama', 'Fantasy']	6.0		2116.0	['Arcadia Motion Pictures', 'Atresmedia Cine', 'Atresmedia', 'Canal+ España', 'Crea SGR', 'Indéfilms', 'Institut Català de les Empreses Culturals (ICEC)', 'Institut Français', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Mama Films', 'Movistar+', 'Noodles Production', 'Pegaso Pictures AIE', 'Perséfone Films', 'Scope Pictures', 'Sony Pictures International Productions']	2017-09-15	Abracadabra	3470	
5af5ed2f9a5d8daabb72a903	290000000	India	['Mystery', 'Thriller']	7.2		298032.0	['B.R. Studios', 'Dharma Productions', 'Red Chillies Entertainment']	2017-11-03	Ittefaq	298032	
5af5ed2f9a5d8daabb72a904	30000000	USA	['Action', 'Crime', 'Thriller']	5.6	34.0	8468787.0	['FilmNation Entertainment', 'Open Road Films (II)', 'Riverstone Pictures', 'Vertigo Entertainment']	2017-01-13	Sleepless	20757977	17413596.0
5af5ed2f9a5d8daabb72a908	4250000	Morocco	['Crime', 'Drama', 'Thriller']	6.8	70.0	8183.0	['Atmo Production', 'Chimney', 'Co Made', 'Copenhagen Film Fund', 'Den Vestdanske Filmpulje', 'Det Danske Filminstitut', 'Eurimages', 'Film i Väst', 'Final Cut for Real', 'Jardman Haris Productions', 'Kasbah-Film Tanger', 'Kasbah-Film Tanger', 'La Voie Lactée', 'Metrix Media', 'Mitteldeutsche Medienförderung (MDM)', 'Nordsvensk Filmunderhallning', 'Ostlicht Filmproduktion', 'Scanbox Sweden AB', 'Svenska Filminstitutet (SFI)', 'Sveriges Television']	2017-07-05	The Nile Hilton Incident	81089	
5af5ed2f9a5d8daabb72a909	21000000	USA	['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']	5.9	44.0	10016323.0	['Di Bonaventura Pictures', 'Gold Star Films', '606 Films', 'Ingenious Media', 'Lotus Entertainment (I)', 'Rumble Entertainment', 'Well Go USA Entertainment']	2017-08-04	Kidnap	30718107	24527158.0
5af5ed2f9a5d8daabb72a90d	10000000	USA	['Crime', 'Horror', 'Mystery', 'Thriller']	5.8	39.0	16640452.0	['Serendipity Productions', 'Twisted Pictures', 'A Bigger Boat']	2017-10-27	Jigsaw	38052832	
5af5ed2f9a5d8daabb72a90f	104000000	UK	['Action', 'Adventure', 'Comedy']	6.8	44.0	39023010.0	['Twentieth Century Fox', 'Marv Films', 'Shangri-La Entertainment', 'TSG Entertainment']	2017-09-22	Kingsman: The Golden Circle	100234838	410878571.0
5af5ed2f9a5d8daabb72a910	185000000	USA	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']	6.7	62.0	61025472.0	['Warner Bros.', 'Legendary Entertainment', 'Tencent Pictures']	2017-03-10	Kong: Skull Island	168052812	566652812.0
5af5ed2f9a5d8daabb72a911	97000000	USA	['Horror', 'Sci-Fi', 'Thriller']	6.4	65.0	36160621.0	['Twentieth Century Fox', 'TSG Entertainment', 'Scott Free Productions', 'Brandywine Productions']	2017-05-19	Alien: Covenant	74262031	240745764.0
5af5ed2f9a5d8daabb72a912	30000000	UK	['Biography', 'Drama', 'History', 'War']	7.4	75.0	175006.0	['Perfect World Pictures', 'Working Title Films']	2017-12-22	Darkest Hour	56443120	145843120.0
5af5ed2f9a5d8daabb72a913	19000000	USA	['Comedy']	6.3	71.0	31201920.0	['Perfect World Pictures', 'Universal Pictures', 'Will Packer Productions']	2017-07-21	Girls Trip	115108515	114651938.0
5af5ed2f9a5d8daabb72a914	69000000	UK	['Action', 'Comedy', 'Crime']	5.6	37.0	18503871.0	['Paramount Pictures', 'Uncharted', 'Shanghai Film Group', 'Huahua Media', 'Flynn Picture Company', 'Fremantle Productions', 'Montecito Picture Company, The', 'Seven Bucks Productions', 'Skydance Media']	2017-05-25	Baywatch	58060186	176928652.0
5af5ed2f9a5d8daabb72a915	120000000	USA	['Action', 'Sci-Fi', 'Thriller']	5.4	21.0	13707376.0	['Warner Bros.', 'Electric Entertainment', 'RatPac-Dune Entertainment', 'Skydance Media', 'Stereo D', 'Twisted Media']	2017-10-20	Geostorm	33700160	212900160.0
5af5ed2f9a5d8daabb72a916	160000000	USA	['Family', 'Fantasy', 'Musical', 'Romance']	7.2	65.0	174750616.0	['Mandeville Films', 'Walt Disney Pictures']	2017-03-17	Beauty and the Beast	504014165	1263521126.0
5af5ed2f9a5d8daabb72a917	34000000	UK	['Action', 'Crime', 'Music', 'Thriller']	7.7	86.0	20553320.0	['TriStar Pictures', 'Media Rights Capital (MRC)', 'Double Negative', 'Big Talk Productions', 'Working Title Films']	2017-06-28	Baby Driver	107825862	175089495.0
5af5ed2f9a5d8daabb72a918	35000000	USA	['Drama', 'Romance']	7.6	90.0		['Focus Features', 'Annapurna Pictures', 'Perfect World Pictures', 'Ghoulardi Film Company']	2018-01-19	Phantom Thread	21023275	44523275.0
5af5ed2f9a5d8daabb72a91a	10000000	USA	['Comedy', 'Drama']	7.5	94.0	364437.0	['Scott Rudin Productions', 'Entertainment 360', 'IAC Films', 'Mission Films']	2017-12-01	Lady Bird	48958273	70758273.0
5af5ed2f9a5d8daabb72a91c	11000000	UK	['Crime', 'Drama', 'Mystery', 'Thriller']	7.8	73.0	161558.0	['Acadia Entertainment', 'The Fyzz Facility', 'Riverstone Pictures', 'Voltage Pictures', 'Wild Bunch', 'Synergics Films', 'Star Thrower Entertainment', 'Tunica-Biloxi Tribe of Louisiana', 'Savvy Media Holdings', 'Thunder Road Pictures', 'Film 44']	2017-08-18	Wind River	33800859	
5af5ed2f9a5d8daabb72a91e	100000000	Netherlands	['Action', 'Drama', 'History', 'Thriller', 'War']	8.0	94.0	50513488.0	['Syncopy', 'Warner Bros.', 'Dombey Street Productions', 'Kaap Holland Film', 'Canal+', 'Ciné+', 'RatPac-Dune Entertainment']	2017-07-21	Dunkirk	188373161	525573161.0
